75 0.2 0.1 0.4 710 500 0.3 500 710.000 3.64e-02 1.185E-09
76 0.2 0.1 0.4 760 500 0.3 500 760.000 4.02e-02 1.035E-09
77 0.2 0.1 0.4 810 500 0.3 500 810.000 4.43e-02 9.110E-10
78 0.2 0.1 0.4 860 500 0.3 500 860.000 4.87e-02 8.083E-10
79 0.2 0.1 0.4 910 500 0.3 500 910.000 5.35e-02 7.220E-10
7 0.2 0.1 0.1 310 500 0.3 500 310.000 5.82e-03 4.930E-10
80 0.2 0.1 0.4 1000 500 0.3 500 1000.000 6.26e-02 5.980E-10
81 0.2 0.1 0.5 10 500 0.3 500 10.000 1.20e-01 1.020E-05
82 0.2 0.1 0.5 60 500 0.3 500 60.000 4.60e-05 3.287E-07
83 0.2 0.1 0.5 110 500 0.3 500 110.000 8.76e-04 9.917E-08
84 0.2 0.1 0.5 160 500 0.3 500 160.000 3.89e-04 4.712E-08
85 0.2 0.1 0.5 210 500 0.3 500 210.000 1.41e-04 2.743E-08
86 0.2 0.1 0.5 260 500 0.3 500 260.000 2.48e-05 1.793E-08
87 0.2 0.1 0.5 310 500 0.3 500 310.000 7.78e-04 1.262E-08
88 0.2 0.1 0.5 360 500 0.3 500 360.000 2.85e-03 9.369E-09
89 0.2 0.1 0.5 410 500 0.3 500 410.000 6.72e-03 7.228E-09
8 0.2 0.1 0.1 360 500 0.3 500 360.000 1.41e-02 3.659E-10
90 0.2 0.1 0.5 460 500 0.3 500 460.000 1.24e-02 5.745E-09
91 0.2 0.1 0.5 510 500 0.3 500 510.000 1.95e-02 4.676E-09
92 0.2 0.1 0.5 560 500 0.3 500 560.000 2.51e-02 3.879E-09
93 0.2 0.1 0.5 610 500 0.3 500 610.000 2.80e-02 3.270E-09
94 0.2 0.1 0.5 660 500 0.3 500 660.000 3.01e-02 2.794E-09
95 0.2 0.1 0.5 710 500 0.3 500 710.000 3.22e-02 2.415E-09
96 0.2 0.1 0.5 760 500 0.3 500 760.000 3.44e-02 2.108E-09
97 0.2 0.1 0.5 810 500 0.3 500 810.000 3.70e-02 1.856E-09
98 0.2 0.1 0.5 860 500 0.3 500 860.000 3.98e-02 1.647E-09
99 0.2 0.1 0.5 910 500 0.3 500 910.000 4.29e-02 1.471E-09
9 0.2 0.1 0.1 410 500 0.3 500 410.000 2.42e-02 2.823E-10
