m_A0_GeV,B1B3_UL_red
4.422764976958529,8.379004896183718e-07
4.432764976958529,8.03662406797667e-07
4.442764976958529,7.694243239769623e-07
4.4527649769585285,8.5535882376109e-07
4.462764976958528,1.4213369378970283e-06
4.47276497695853,1.7123646791237998e-06
4.48276497695853,1.5219314851636321e-06
4.492764976958529,1.4053532355489953e-06
4.502764976958529,1.292745961904557e-06
4.512764976958529,1.2974594810773105e-06
4.522764976958529,1.0521381492217268e-06
4.5327649769585285,8.566672950816237e-07
4.542764976958528,1.8145420885355698e-06
4.55276497695853,2.2701865177657453e-06
4.56276497695853,1.7831333345657826e-06
4.5727649769585295,1.4179080006118437e-06
4.582764976958529,1.2095919655689527e-06
4.592764976958529,9.275852309731729e-07
4.602764976958529,8.930270878164383e-07
4.612764976958529,8.660958396450609e-07
4.622764976958528,9.067318569303185e-07
4.63276497695853,1.06060420724002e-06
4.64276497695853,1.093362534865351e-06
4.6527649769585295,9.742293159946493e-07
4.662764976958529,8.550960971239476e-07
4.672764976958529,8.420731806317713e-07
4.682764976958529,1.3133485673018536e-06
4.692764976958529,6.526909744555541e-07
4.7027649769585285,6.304860332494538e-07
4.71276497695853,6.410654417107468e-07
4.72276497695853,6.515786697781297e-07
4.73276497695853,8.254993187512989e-07
4.742764976958529,1.0181250690658187e-06
4.752764976958529,9.276366612791186e-07
4.762764976958529,7.402179582618224e-07
4.772764976958529,5.656320292757073e-07
4.7827649769585285,6.292498576102903e-07
4.79276497695853,6.826148142787774e-07
4.80276497695853,7.214249358349695e-07
4.81276497695853,9.665898359485495e-07
4.8227649769585295,1.5178881849325293e-06
4.832764976958529,9.315157157715043e-07
4.842764976958529,8.336313811621597e-07
4.852764976958529,9.376452752065726e-07
4.862764976958529,1.0368843842115432e-06
4.87276497695853,7.343319684393453e-07
4.88276497695853,6.661193028789494e-07
4.89276497695853,6.763992256518493e-07
4.9027649769585295,7.239107250006345e-07
4.912764976958529,9.166292592406958e-07
4.922764976958529,1.0608689480369242e-06
4.932764976958529,1.0551490517068477e-06
4.942764976958529,1.3444386890297989e-06
4.95276497695853,1.2597800302973365e-06
4.96276497695853,1.1091728877156525e-06
4.97276497695853,6.550366501770503e-07
4.98276497695853,6.105683949312871e-07
4.992764976958529,6.061076176356625e-07
5.002764976958529,6.670185793059565e-07
5.012764976958529,7.480483921162066e-07
5.022764976958529,1.5966641227760973e-06
5.03276497695853,1.6953962221048059e-06
5.04276497695853,1.3296582729564181e-06
5.05276497695853,1.144735019664981e-06
5.06276497695853,1.1574602230152042e-06
5.0727649769585295,1.2002698376899436e-06
5.082764976958529,1.3979777066273423e-06
5.092764976958529,1.5936266964271786e-06
5.102764976958529,1.737281432687577e-06
5.11276497695853,1.6844025264669794e-06
5.12276497695853,1.4611267762772887e-06
5.13276497695853,1.1355487349190078e-06
5.14276497695853,1.4267772049922308e-06
5.1527649769585295,1.2860106923631752e-06
5.162764976958529,1.0713116868194585e-06
5.172764976958529,1.136799521358556e-06
5.182764976958529,1.3453453092881858e-06
5.1927649769585305,1.4304403457919311e-06
5.20276497695853,1.4512995589290506e-06
5.21276497695853,1.2578317574018233e-06
5.22276497695853,6.89826265576141e-07
5.23276497695853,6.387839158259196e-07
5.242764976958529,9.981723704035442e-07
5.252764976958529,1.3575608249811688e-06
5.262764976958529,1.7169492795587933e-06
5.2727649769585305,2.076337734136482e-06
5.28276497695853,1.9240966811295055e-06
5.29276497695853,1.6850841539101157e-06
5.30276497695853,1.447219930810029e-06
5.31276497695853,1.338919026126716e-06
5.3227649769585295,8.375793532998863e-07
5.332764976958529,9.170671228574348e-07
5.342764976958529,9.851281947738178e-07
5.352764976958531,1.3186881617901294e-06
5.36276497695853,1.8039676301707734e-06
5.37276497695853,1.96382800192977e-06
5.38276497695853,1.883258198869617e-06
5.39276497695853,1.5649476290957354e-06
5.4027649769585295,9.943769310142787e-07
5.412764976958529,1.00935186267869e-06
5.422764976958529,1.2971625295058404e-06
5.432764976958531,1.5849731963330417e-06
5.4427649769585305,1.8360905285299098e-06
5.45276497695853,1.972696704032772e-06
5.46276497695853,2.290122726383761e-06
5.47276497695853,2.2234711077621953e-06
5.48276497695853,2.002627439350694e-06
5.492764976958529,1.5956818127252712e-06
