m_A0_GeV,B1B2_UL_red
8.718709677419252,7.356472363934098e-06
8.72870967741925,5.68532800807015e-06
8.738709677419251,5.439487743915685e-06
8.74870967741925,5.205953548326147e-06
8.758709677419251,5.094488564390075e-06
8.768709677419249,5.107582420218863e-06
8.77870967741925,5.278884284823328e-06
8.788709677419249,5.510557841247797e-06
8.79870967741925,5.767667002401023e-06
8.808709677419248,6.024400966616329e-06
8.81870967741925,6.2956359648812005e-06
8.828709677419248,6.568762452547315e-06
8.83870967741925,6.875085547425693e-06
8.848709677419247,7.1473721665801875e-06
8.858709677419249,7.457239233457817e-06
8.868709677419247,7.776998910263862e-06
8.878709677419248,8.13972204975558e-06
8.888709677419246,8.461899589013682e-06
8.898709677419248,8.820759055994968e-06
8.908709677419246,9.207454612918902e-06
8.918709677419248,9.580791795576528e-06
8.928709677419246,9.944097582328723e-06
8.938709677419247,1.0115156471525793e-05
8.948709677419245,1.0518232447580113e-05
8.958709677419247,1.1165219149132374e-05
8.968709677419245,1.138561428577762e-05
8.978709677419246,1.2061284621134043e-05
8.988709677419244,1.2718301799389505e-05
8.998709677419246,1.3144309324500982e-05
9.008709677419244,1.3570316849612308e-05
9.018709677419245,1.4030617201508017e-05
9.028709677419243,1.4910989515602133e-05
9.038709677419245,1.5669330553406426e-05
9.048709677419243,1.702673553106992e-05
9.058709677419245,1.8910807732763362e-05
9.068709677419243,1.9904221820035848e-05
9.078709677419244,2.4044617903799577e-05
9.088709677419242,2.645372395120678e-05
9.098709677419244,2.7808061660240318e-05
9.108709677419242,2.915373389801295e-05
9.118709677419243,3.035627795166965e-05
9.128709677419241,2.9560148817632088e-05
9.138709677419243,2.8004329475570384e-05
9.148709677419241,2.6567174747319884e-05
9.158709677419242,2.53107838666055e-05
9.16870967741924,2.344736514812265e-05
9.178709677419242,2.0733575249935678e-05
9.18870967741924,1.885095886623605e-05
9.198709677419242,1.685156456745991e-05
9.20870967741924,1.5581372108758678e-05
