m_A0_GeV,B1B3_UL_blue
5.5401382488479305,1.5054667981494726e-06
5.550138248847931,1.6549536092261356e-06
5.560138248847931,1.5295808849643596e-06
5.570138248847931,1.2646703309985505e-06
5.5801382488479305,1.0182339798135736e-06
5.59013824884793,8.074088632942704e-07
5.600138248847931,8.203314334948811e-07
5.610138248847931,9.028184823596476e-07
5.620138248847931,1.121213777317849e-06
5.630138248847931,1.2458179399130185e-06
5.640138248847931,1.5442423268194122e-06
5.650138248847931,1.65972168394701e-06
5.660138248847931,1.532705303803436e-06
5.67013824884793,1.4290740602597773e-06
5.680138248847931,1.3687315371161855e-06
5.690138248847931,1.3369466735521114e-06
5.700138248847931,1.161423776080192e-06
5.710138248847931,1.0693866923409444e-06
5.720138248847931,8.998338360222055e-07
5.730138248847931,9.088165726982185e-07
5.740138248847931,9.537680381392808e-07
5.7501382488479305,9.971331649562832e-07
5.760138248847931,9.429141600349929e-07
5.770138248847931,8.751749384942071e-07
5.780138248847931,8.015596272358147e-07
5.790138248847931,8.353509452319979e-07
5.800138248847931,1.0289108809395358e-06
5.810138248847931,1.2062809256755238e-06
5.820138248847931,1.3573071531705307e-06
5.8301382488479305,1.3347762012255925e-06
5.840138248847931,1.3462608695682642e-06
5.850138248847931,1.4788374839378138e-06
5.860138248847931,1.579437605831285e-06
5.8701382488479315,1.5424678973986111e-06
5.880138248847931,1.5719765517372953e-06
5.890138248847931,1.6055149759555744e-06
5.900138248847931,1.3585781474465708e-06
5.910138248847931,1.1605607753774432e-06
5.920138248847931,1.2076647914265706e-06
5.930138248847931,1.4137428340913327e-06
5.940138248847931,1.6556346883543392e-06
5.9501382488479315,1.6937880334413354e-06
5.960138248847931,1.5246545763186838e-06
5.970138248847931,1.5477840457074056e-06
5.980138248847931,1.604610971555393e-06
5.990138248847931,1.2104412739106354e-06
6.000138248847931,1.0734721997892473e-06
6.010138248847931,8.124885919051116e-07
6.020138248847931,8.311133351787226e-07
6.030138248847932,1.1320523491077271e-06
6.040138248847931,1.3992796287251537e-06
6.050138248847931,1.8540417628981103e-06
6.060138248847931,1.7246934460326552e-06
6.070138248847931,1.645981271799599e-06
6.080138248847931,1.7305879103332918e-06
6.090138248847931,1.456908960320317e-06
6.100138248847931,1.1340792688226766e-06
6.110138248847932,9.069388013771924e-07
6.1201382488479315,6.498362436638589e-07
6.130138248847931,6.730215171687607e-07
6.140138248847931,9.010853378131311e-07
6.150138248847931,1.2812343736350864e-06
6.1601382488479315,1.566497056118983e-06
6.170138248847931,1.921016055708222e-06
6.180138248847931,1.5709130478219723e-06
6.190138248847932,1.297405457988171e-06
6.2001382488479315,9.443058589078083e-07
6.210138248847931,9.560452592178806e-07
6.220138248847931,1.1485795419720507e-06
6.230138248847931,1.3755837405388717e-06
6.240138248847932,1.8069787009484766e-06
6.250138248847931,1.6844609399179734e-06
6.260138248847931,1.3665319825358313e-06
6.270138248847932,1.2407206105426373e-06
6.280138248847932,1.2328119282955488e-06
6.290138248847931,1.4737359711412185e-06
6.300138248847931,1.6075200106170961e-06
6.310138248847931,1.3931965398747024e-06
6.320138248847932,1.293386503442531e-06
6.330138248847931,1.211150472846552e-06
6.340138248847931,1.2627514810054177e-06
6.350138248847932,1.2183653783562437e-06
6.360138248847932,1.0101938652913348e-06
6.3701382488479315,1.1414546079187366e-06
6.380138248847931,1.1664389945352812e-06
6.390138248847931,1.0764361381326047e-06
6.400138248847932,9.642238610001504e-07
6.4101382488479315,8.748504308943856e-07
6.420138248847931,9.891849777986928e-07
6.430138248847932,1.1031593294380791e-06
6.440138248847932,1.2332625023854701e-06
6.4501382488479315,1.429461338356844e-06
6.460138248847931,1.475232988200901e-06
6.470138248847931,1.596750015842679e-06
6.480138248847932,1.4879980443996552e-06
6.490138248847932,1.3069054812445581e-06
6.500138248847931,1.2384080826206223e-06
6.510138248847932,1.27974206833249e-06
6.520138248847932,1.1346470724561679e-06
6.530138248847932,1.0274451544733872e-06
6.540138248847931,9.573251230052756e-07
6.550138248847931,1.0224806801407408e-06
6.560138248847932,1.200356766135205e-06
6.570138248847932,1.2226293537477236e-06
6.580138248847931,1.2669074886516978e-06
6.590138248847932,1.4814415365031721e-06
6.600138248847932,1.7138875297331517e-06
6.610138248847932,1.995262314969048e-06
6.6201382488479315,2.262022319830291e-06
6.630138248847931,2.181899972241442e-06
6.640138248847932,1.915191707456848e-06
6.650138248847932,1.6107605969793997e-06
6.6601382488479315,1.4588703322800817e-06
6.670138248847932,1.279487169004999e-06
6.680138248847932,1.1228415438873493e-06
6.690138248847932,1.0341799882442786e-06
6.7001382488479315,1.108890036610087e-06
6.710138248847931,1.2374879391894834e-06
6.720138248847932,1.4052189083032455e-06
6.730138248847932,1.4194345617590675e-06
6.740138248847932,1.4049385627436642e-06
6.750138248847932,1.5461107793554704e-06
6.760138248847932,1.6634773460129401e-06
6.770138248847932,1.7350892523676099e-06
6.780138248847932,2.089797086418036e-06
6.790138248847931,2.3277855840602907e-06
6.800138248847932,2.074671074079624e-06
6.810138248847932,1.6219330569614315e-06
6.820138248847932,1.3678347678741321e-06
6.830138248847932,1.1089941126295428e-06
6.840138248847932,1.0587075496486063e-06
6.850138248847932,1.1096498509406251e-06
6.860138248847932,1.055240842305104e-06
6.8701382488479315,9.858083801029504e-07
6.880138248847932,9.60045772973748e-07
6.890138248847932,1.0882038361096067e-06
6.900138248847932,1.5551802035712674e-06
6.910138248847932,1.9079502132367575e-06
6.920138248847932,2.609163024727952e-06
6.930138248847932,2.3643561598203278e-06
6.940138248847932,1.9497111238594784e-06
6.9501382488479315,1.678492027774989e-06
6.960138248847932,1.8545934088991481e-06
6.970138248847932,2.108802638042433e-06
6.980138248847932,2.1588175682239925e-06
6.9901382488479324,1.7874589935197145e-06
7.000138248847932,1.455600281291828e-06
7.010138248847932,1.0986541618351828e-06
7.020138248847932,9.798799147364173e-07
7.030138248847932,1.1925468182628216e-06
7.040138248847932,1.4249918510175729e-06
7.050138248847932,1.578980799245107e-06
7.060138248847932,1.8604894552100165e-06
7.0701382488479325,1.8851562933456118e-06
7.080138248847932,1.7235776614904849e-06
7.090138248847932,1.7819365153903166e-06
7.100138248847932,1.5720262941642412e-06
7.110138248847932,1.4355945298470042e-06
7.120138248847932,1.2262116082478323e-06
7.130138248847932,1.3192470634410386e-06
7.140138248847932,1.5709624678763886e-06
7.150138248847933,1.9335873717371754e-06
7.160138248847932,2.284197566430628e-06
7.170138248847932,2.287287984990206e-06
7.180138248847932,2.07401420778189e-06
7.190138248847932,1.829987365846007e-06
7.200138248847932,1.7151063018533783e-06
7.210138248847932,1.6705059773242661e-06
7.220138248847932,1.7316942207341337e-06
