m_A0_GeV,B1B2_UL_blue
7.5942293906809235,2.6309848251635525e-06
7.604229390680923,2.6309848251635525e-06
7.614229390680923,2.6309848251635525e-06
7.624229390680923,2.6309848251635525e-06
7.634229390680923,2.6309848251635525e-06
7.644229390680922,2.74788123076076e-06
7.654229390680922,2.9642812117144467e-06
7.664229390680922,3.2883262652860136e-06
7.674229390680922,3.7775295493144743e-06
7.684229390680922,4.423674692242027e-06
7.694229390680921,5.061144532154747e-06
7.704229390680921,5.7092843137077925e-06
7.714229390680921,6.340367106115251e-06
7.724229390680921,6.946220983442808e-06
7.7342293906809205,7.533312544901588e-06
7.74422939068092,8.033571716632321e-06
7.75422939068092,8.54004948181724e-06
7.76422939068092,8.757975863492178e-06
7.77422939068092,8.906439907163225e-06
7.7842293906809195,8.867740469511651e-06
7.794229390680919,8.682238934115317e-06
7.804229390680919,8.667020473828689e-06
7.814229390680919,8.746307361784704e-06
7.824229390680919,8.914898312816148e-06
7.834229390680918,9.14004545929474e-06
7.844229390680918,9.345548685083412e-06
7.854229390680918,9.371701912615942e-06
7.864229390680918,9.184004861791334e-06
7.8742293906809175,8.895651869971297e-06
7.884229390680917,8.552072889198865e-06
7.894229390680917,8.154545460285474e-06
7.904229390680917,7.622831968943134e-06
7.914229390680917,7.229979735704494e-06
7.9242293906809165,6.8963564395664565e-06
7.934229390680916,6.916441677904382e-06
7.944229390680916,6.733755327054033e-06
7.954229390680916,6.389833102562823e-06
7.964229390680916,6.071093925396275e-06
7.974229390680915,5.631752940106469e-06
7.984229390680915,5.166958150768679e-06
7.994229390680915,4.613983915612042e-06
8.004229390680916,4.147845660268459e-06
8.014229390680914,3.677879892063307e-06
8.024229390680915,3.307055915493946e-06
8.034229390680913,3.0202276905117415e-06
8.044229390680915,2.835537677508642e-06
8.054229390680913,2.7275406268696016e-06
8.064229390680914,2.6670766853501823e-06
8.074229390680912,2.6988638981921624e-06
8.084229390680914,2.7747061940662127e-06
8.094229390680912,2.9239983087402616e-06
8.104229390680914,3.126402060041023e-06
8.114229390680912,3.3967114777486954e-06
8.124229390680913,3.626962960305213e-06
8.134229390680911,3.927611490079724e-06
8.144229390680913,4.2953338419625975e-06
8.15422939068091,4.7137298900242955e-06
8.164229390680912,5.313278558458534e-06
8.17422939068091,6.2305734713748884e-06
8.184229390680912,7.359831090146072e-06
8.19422939068091,8.739113301584205e-06
8.204229390680911,1.0383313984237024e-05
8.21422939068091,1.1864805365434778e-05
